CustomerID,Age,Gender,Location,JoinDate,LoyaltyScore
CUST_03843,46,F,Los Angeles,2023-07-27,35
CUST_03844,18,F,Chicago,2023-03-25,47
CUST_03845,54,F,Houston,2023-06-22,21
CUST_03846,44,M,Phoenix,2021-05-17,17
CUST_03847,48,M,Dallas,2021-07-19,55
CUST_03848,29,M,Philadelphia,2021-12-20,88
CUST_03849,33,F,New York,2021-11-09,95
CUST_03850,18,F,Chicago,2023-09-08,6
CUST_03851,28,F,San Antonio,2023-11-30,35
CUST_03852,40,F,San Diego,2021-09-25,50
CUST_03853,50,M,San Antonio,2022-02-24,37
CUST_03854,21,M,Phoenix,2022-10-29,13
CUST_03855,30,F,San Jose,2022-04-12,25
CUST_03856,33,M,San Diego,2021-11-08,96
CUST_03857,18,M,Dallas,2021-05-18,1
CUST_03858,42,F,San Antonio,2021-07-11,49
CUST_03859,26,M,Dallas,2021-07-05,35
CUST_03860,32,F,New York,2023-12-16,83
CUST_03861,29,F,Dallas,2023-04-30,53
CUST_03862,25,F,Chicago,2023-06-04,52
CUST_03863,34,M,Philadelphia,2023-10-25,54
CUST_03864,32,M,San Diego,2023-09-20,76
CUST_03865,30,F,Chicago,2022-05-03,47
CUST_03866,26,M,Houston,2023-11-28,43
CUST_03867,38,M,San Antonio,2022-10-01,20
CUST_03868,54,M,San Antonio,2022-04-29,33
CUST_03869,36,M,Houston,2022-02-12,93
CUST_03870,46,M,Dallas,2022-01-11,16
CUST_03871,18,F,Chicago,2021-07-22,78
CUST_03872,36,M,San Diego,2023-11-13,7
CUST_03873,21,M,San Diego,2023-04-26,70
CUST_03874,18,F,Houston,2021-12-04,21
CUST_03875,26,Other,San Antonio,2023-11-17,36
CUST_03876,49,M,Houston,2022-11-16,86
CUST_03877,46,M,New York,2022-10-09,54
CUST_03878,37,F,New York,2023-05-07,19
CUST_03879,18,F,New York,2022-06-28,25
CUST_03880,32,F,Los Angeles,2023-05-24,67
CUST_03881,38,F,Philadelphia,2021-11-20,53
CUST_03882,37,M,San Jose,2021-07-31,98
CUST_03883,18,F,Phoenix,2021-10-29,75
CUST_03884,24,M,Los Angeles,2023-11-05,48
CUST_03885,34,F,San Diego,2023-08-11,42
CUST_03886,41,F,Dallas,2022-08-04,47
CUST_03887,18,Other,San Antonio,2023-03-11,91
CUST_03888,33,M,Dallas,2023-05-07,42
CUST_03889,36,M,Houston,2021-09-18,2
CUST_03890,45,F,San Antonio,2021-06-07,6
CUST_03891,43,F,Phoenix,2021-12-13,46
CUST_03892,41,F,Phoenix,2022-05-22,66
CUST_03893,25,M,Chicago,2023-02-09,81
CUST_03894,18,M,Dallas,2022-05-20,40
CUST_03895,30,F,San Jose,2022-04-29,58
CUST_03896,47,M,Phoenix,2021-11-01,78
CUST_03897,51,F,Philadelphia,2022-02-12,74
CUST_03898,43,M,Chicago,2021-09-15,33
CUST_03899,40,F,San Jose,2023-02-07,62
CUST_03900,39,F,San Antonio,2023-05-04,12
CUST_03901,28,F,Dallas,2023-02-26,96
CUST_03902,33,M,Dallas,2021-07-18,49
CUST_03903,55,F,San Jose,2023-08-08,88
CUST_03904,23,M,San Jose,2022-02-24,78
CUST_03905,54,F,Phoenix,2022-07-17,5
CUST_03906,31,M,San Antonio,2023-05-20,51
CUST_03907,50,M,Chicago,2022-11-04,69
CUST_03908,18,M,Philadelphia,2023-02-28,32
CUST_03909,42,M,San Diego,2023-03-26,49
CUST_03910,26,Other,San Diego,2023-10-31,97
CUST_03911,18,M,Los Angeles,2022-06-10,60
CUST_03912,37,F,Philadelphia,2021-05-05,46
CUST_03913,47,Other,San Antonio,2022-05-06,68
CUST_03914,24,M,San Antonio,2021-07-15,94
CUST_03915,18,F,Chicago,2021-12-10,41
CUST_03916,33,M,Dallas,2021-06-12,81
CUST_03917,33,M,Los Angeles,2023-07-06,67
CUST_03918,41,M,Chicago,2022-03-31,13
CUST_03919,46,F,Los Angeles,2022-02-05,18
CUST_03920,34,M,Dallas,2022-10-21,87
CUST_03921,57,F,Houston,2022-06-11,99
CUST_03922,37,F,Los Angeles,2022-08-12,97
CUST_03923,30,F,Chicago,2023-11-14,51
CUST_03924,18,M,Houston,2021-04-11,36
CUST_03925,31,F,San Jose,2023-01-14,81
CUST_03926,30,F,Philadelphia,2021-05-12,34
CUST_03927,46,F,Phoenix,2022-03-14,12
CUST_03928,40,F,Chicago,2022-02-13,5
CUST_03929,20,F,San Jose,2022-12-07,48
CUST_03930,37,M,San Diego,2021-10-19,91
CUST_03931,43,M,San Diego,2022-07-13,40
CUST_03932,53,M,San Antonio,2023-02-09,13
CUST_03933,45,M,Chicago,2022-01-18,26
CUST_03934,44,M,New York,2022-11-01,14
CUST_03935,35,M,Phoenix,2022-11-09,96
CUST_03936,39,M,New York,2023-08-02,11
CUST_03937,49,Other,Philadelphia,2023-02-28,38
CUST_03938,19,M,San Antonio,2022-12-12,80
CUST_03939,30,F,Phoenix,2023-06-27,57
CUST_03940,25,F,Houston,2021-11-20,22
CUST_03941,39,F,Los Angeles,2022-06-30,16
CUST_03942,49,F,Phoenix,2022-09-04,77
CUST_03943,27,M,Dallas,2023-04-30,76
CUST_03944,18,M,Houston,2021-08-15,82
CUST_03945,30,M,Los Angeles,2023-05-16,29
CUST_03946,45,M,Philadelphia,2023-02-28,82
CUST_03947,41,F,San Diego,2021-08-06,2
CUST_03948,40,F,Los Angeles,2022-01-07,54
CUST_03949,31,M,Dallas,2023-08-07,2
CUST_03950,19,M,San Antonio,2021-09-28,3
CUST_03951,41,M,Los Angeles,2022-09-14,93
CUST_03952,24,M,Phoenix,2021-06-09,56
CUST_03953,61,F,Phoenix,2023-11-03,72
CUST_03954,41,M,San Antonio,2022-06-05,11
CUST_03955,28,F,Phoenix,2022-11-05,76
CUST_03956,27,M,Philadelphia,2021-04-15,32
CUST_03957,33,M,Dallas,2022-11-01,4
CUST_03958,32,F,Chicago,2022-06-10,9
CUST_03959,48,F,Chicago,2022-07-08,88
CUST_03960,37,Other,San Diego,2023-08-17,56
CUST_03961,26,F,San Jose,2022-11-30,16
CUST_03962,57,M,Philadelphia,2023-04-28,81
CUST_03963,35,M,San Jose,2023-04-15,86
CUST_03964,44,F,Chicago,2023-06-07,71
CUST_03965,27,F,Los Angeles,2023-01-28,10
CUST_03966,39,F,Los Angeles,2022-03-10,93
CUST_03967,38,M,Los Angeles,2023-10-13,36
CUST_03968,18,Other,Phoenix,2021-06-01,24
CUST_03969,59,M,Phoenix,2022-09-28,64
CUST_03970,50,F,New York,2021-08-17,56
CUST_03971,30,F,Los Angeles,2022-12-18,78
CUST_03972,21,M,Los Angeles,2023-09-29,78
CUST_03973,39,F,Houston,2022-07-02,89
CUST_03974,36,M,San Antonio,2021-12-21,22
CUST_03975,39,Other,Chicago,2021-09-04,52
CUST_03976,37,M,Phoenix,2023-06-20,50
CUST_03977,41,F,Dallas,2023-11-10,47
CUST_03978,52,M,Phoenix,2023-04-02,23
CUST_03979,41,F,Dallas,2022-12-11,96
CUST_03980,22,F,New York,2022-02-11,90
CUST_03981,51,M,Dallas,2022-04-22,91
CUST_03982,54,M,Phoenix,2022-04-24,76
CUST_03983,72,F,San Diego,2023-11-22,83
CUST_03984,21,M,Phoenix,2021-07-21,19
CUST_03985,37,F,Philadelphia,2023-10-19,52
CUST_03986,18,M,San Diego,2023-06-23,34
CUST_03987,41,F,Los Angeles,2021-09-30,96
CUST_03988,28,M,Chicago,2021-11-13,29
CUST_03989,58,M,Dallas,2022-05-10,61
CUST_03990,25,M,Phoenix,2021-12-21,85
CUST_03991,18,M,Phoenix,2022-02-13,35
CUST_03992,29,M,Dallas,2022-06-08,5
CUST_03993,18,F,San Jose,2023-05-24,76
CUST_03994,44,F,Chicago,2022-08-29,7
CUST_03995,18,F,Houston,2023-06-02,41
CUST_03996,35,F,San Antonio,2021-07-25,2
CUST_03997,18,M,Los Angeles,2021-06-17,89
CUST_03998,31,F,San Diego,2023-01-26,10
CUST_03999,54,M,Phoenix,2023-02-25,44
CUST_04000,39,F,New York,2021-04-27,70
CUST_04001,24,M,Chicago,2021-06-15,91
CUST_04002,34,M,Dallas,2023-12-17,35
CUST_04003,35,M,Phoenix,2023-05-30,62
CUST_04004,40,F,San Diego,2021-05-17,74
CUST_04005,18,M,New York,2023-06-21,73
CUST_04006,42,F,San Antonio,2021-04-21,20
CUST_04007,18,M,San Antonio,2021-12-03,35
CUST_04008,27,F,San Diego,2023-09-03,37
CUST_04009,29,F,Chicago,2021-11-28,72
CUST_04010,42,M,New York,2021-11-20,54
CUST_04011,35,F,Dallas,2022-08-29,95
CUST_04012,18,F,New York,2021-06-09,80
CUST_04013,23,F,Philadelphia,2023-04-28,28
CUST_04014,37,F,Dallas,2022-01-19,70
CUST_04015,34,F,Los Angeles,2022-04-23,32
CUST_04016,28,F,Houston,2022-01-11,92
CUST_04017,29,M,Los Angeles,2023-06-06,11
CUST_04018,43,F,Houston,2022-11-21,42
CUST_04019,28,M,Los Angeles,2021-06-08,23
CUST_04020,33,M,New York,2023-05-01,30
CUST_04021,61,F,Chicago,2022-06-15,9
CUST_04022,18,M,San Diego,2023-02-06,92
CUST_04023,18,M,Phoenix,2021-10-29,88
CUST_04024,44,F,Houston,2023-03-18,59
CUST_04025,26,F,Phoenix,2022-12-08,28
CUST_04026,31,F,Philadelphia,2022-09-11,88
CUST_04027,25,F,Philadelphia,2022-07-04,79
CUST_04028,31,F,Phoenix,2022-03-08,33
CUST_04029,54,M,Philadelphia,2022-12-30,47
CUST_04030,44,M,Dallas,2023-02-20,98
CUST_04031,45,F,Phoenix,2023-04-09,22
CUST_04032,18,M,Philadelphia,2022-12-29,29
CUST_04033,21,F,Houston,2022-07-25,34
CUST_04034,18,F,Chicago,2021-07-12,42
CUST_04035,25,M,Philadelphia,2022-08-10,52
CUST_04036,46,F,Phoenix,2022-09-11,47
CUST_04037,41,F,Houston,2023-09-23,74
CUST_04038,32,M,Phoenix,2021-10-01,51
CUST_04039,34,Other,San Antonio,2021-12-23,45
CUST_04040,26,F,New York,2022-09-08,94
CUST_04041,37,M,New York,2021-11-13,75
CUST_04042,44,F,New York,2021-08-25,34
CUST_04043,18,F,Los Angeles,2023-02-08,21
CUST_04044,38,F,Dallas,2021-06-09,13
CUST_04045,46,F,Phoenix,2023-06-07,54
CUST_04046,30,F,Dallas,2022-12-18,25
CUST_04047,43,M,Phoenix,2023-02-15,21
CUST_04048,68,F,San Antonio,2022-11-04,1
CUST_04049,33,F,Philadelphia,2023-11-16,58
CUST_04050,39,M,Los Angeles,2022-06-04,69
CUST_04051,26,M,Chicago,2021-07-31,86
CUST_04052,37,Other,Phoenix,2023-05-20,71
CUST_04053,40,F,Houston,2021-12-03,13
CUST_04054,37,F,Philadelphia,2023-08-05,52
CUST_04055,22,F,San Diego,2023-12-16,23
CUST_04056,37,F,San Diego,2023-04-09,21
CUST_04057,52,F,Chicago,2022-06-14,6
CUST_04058,40,F,Houston,2021-05-19,20
CUST_04059,46,M,New York,2022-05-13,76
CUST_04060,32,F,Los Angeles,2022-05-18,40
CUST_04061,43,F,Dallas,2021-12-25,9
CUST_04062,38,F,San Jose,2022-10-31,50
CUST_04063,23,F,San Jose,2023-03-05,28
CUST_04064,38,F,Los Angeles,2023-07-29,11
CUST_04065,23,M,Philadelphia,2023-06-15,96
CUST_04066,27,M,San Antonio,2023-01-29,75
CUST_04067,37,M,Philadelphia,2023-05-11,88
CUST_04068,38,M,San Diego,2022-12-09,56
CUST_04069,20,Other,Dallas,2022-05-28,79
CUST_04070,47,M,San Diego,2021-08-31,35
CUST_04071,41,M,Phoenix,2023-04-25,81
CUST_04072,26,F,San Diego,2022-08-08,25
CUST_04073,18,F,San Jose,2022-06-17,99
CUST_04074,33,M,San Jose,2022-03-02,19
CUST_04075,29,F,Dallas,2021-05-10,31
CUST_04076,36,F,San Diego,2022-01-30,81
CUST_04077,30,M,Los Angeles,2023-01-21,50
CUST_04078,18,M,Los Angeles,2023-04-13,87
CUST_04079,30,F,Chicago,2021-11-11,63
CUST_04080,31,F,San Antonio,2021-09-12,47
CUST_04081,42,F,Dallas,2022-08-19,1
CUST_04082,26,M,San Diego,2021-04-17,58
CUST_04083,55,M,Dallas,2021-12-22,10
CUST_04084,18,F,Philadelphia,2022-03-15,8
CUST_04085,50,M,New York,2021-12-05,26
CUST_04086,32,M,Houston,2022-08-17,34
CUST_04087,45,F,Philadelphia,2022-09-17,19
CUST_04088,35,M,Philadelphia,2023-07-13,78
CUST_04089,48,F,San Diego,2021-12-12,72
CUST_04090,30,F,New York,2021-10-09,1
CUST_04091,21,M,Los Angeles,2023-01-06,48
CUST_04092,52,F,Los Angeles,2023-07-12,25
CUST_04093,33,M,Philadelphia,2023-08-11,24
CUST_04094,37,F,San Antonio,2021-12-25,47
CUST_04095,49,M,Los Angeles,2022-06-21,84
CUST_04096,22,M,Phoenix,2022-08-19,94
CUST_04097,42,F,Philadelphia,2023-06-27,69
CUST_04098,27,M,Houston,2021-06-07,67
CUST_04099,33,F,New York,2021-07-05,32
CUST_04100,35,M,Chicago,2022-06-25,17
CUST_04101,18,M,San Jose,2022-03-15,61
CUST_04102,25,F,Dallas,2021-04-26,69
CUST_04103,51,M,Philadelphia,2023-11-02,11
CUST_04104,45,M,Los Angeles,2022-07-14,38
CUST_04105,34,F,Dallas,2023-11-28,68
CUST_04106,37,F,Houston,2021-08-25,19
CUST_04107,31,F,San Diego,2021-08-17,87
CUST_04108,51,Other,San Jose,2023-10-17,17
CUST_04109,32,M,San Antonio,2021-05-09,13
CUST_04110,37,F,Chicago,2021-09-16,91
CUST_04111,48,M,San Diego,2022-02-16,1
CUST_04112,25,F,Houston,2023-11-13,2
CUST_04113,53,M,Los Angeles,2021-11-10,82
CUST_04114,18,Other,Phoenix,2023-12-26,97
CUST_04115,54,F,New York,2022-11-05,66
CUST_04116,30,F,San Diego,2023-08-14,68
CUST_04117,32,F,San Diego,2021-08-22,16
CUST_04118,18,F,Chicago,2022-03-27,4
CUST_04119,29,F,New York,2023-05-10,57
CUST_04120,22,M,Houston,2023-10-24,73
CUST_04121,27,M,Dallas,2022-01-07,85
CUST_04122,33,M,Dallas,2023-07-31,23
CUST_04123,46,M,New York,2023-12-23,2
CUST_04124,37,F,San Antonio,2023-05-23,67
CUST_04125,38,F,Philadelphia,2022-08-02,87
CUST_04126,21,F,San Antonio,2022-09-22,26
CUST_04127,24,Other,San Antonio,2022-12-15,7
CUST_04128,56,F,San Diego,2023-11-01,44
CUST_04129,26,M,San Diego,2022-04-09,33
CUST_04130,54,M,San Jose,2022-03-19,64
CUST_04131,32,M,Los Angeles,2022-02-18,36
CUST_04132,35,M,Houston,2021-05-20,4
CUST_04133,47,F,Houston,2022-04-10,23
CUST_04134,50,F,San Jose,2021-06-11,25
CUST_04135,33,F,San Diego,2022-08-25,90
CUST_04136,30,F,Chicago,2022-02-25,92
CUST_04137,34,F,Chicago,2022-08-20,92
CUST_04138,39,M,Los Angeles,2023-12-16,85
CUST_04139,45,F,New York,2023-12-26,74
CUST_04140,35,M,San Diego,2022-07-06,27
CUST_04141,42,M,Dallas,2022-06-16,51
CUST_04142,54,M,Dallas,2022-11-06,79
CUST_04143,39,F,San Diego,2023-12-20,81
CUST_04144,38,M,Phoenix,2023-12-15,99
CUST_04145,18,M,New York,2022-07-08,69
CUST_04146,18,F,Dallas,2021-12-23,80
CUST_04147,39,F,Philadelphia,2023-03-26,23
CUST_04148,33,M,San Antonio,2022-07-02,9
CUST_04149,28,M,San Diego,2021-04-06,33
CUST_04150,37,F,Phoenix,2023-03-14,35
CUST_04151,34,M,Philadelphia,2023-12-15,50
CUST_04152,48,F,San Antonio,2022-08-05,24
CUST_04153,36,F,San Antonio,2021-09-21,88
CUST_04154,26,M,Los Angeles,2022-01-17,24
CUST_04155,46,M,New York,2022-02-10,19
CUST_04156,32,M,San Diego,2022-10-18,39
CUST_04157,41,M,Phoenix,2021-09-28,61
CUST_04158,29,M,San Jose,2021-05-14,25
CUST_04159,27,F,Los Angeles,2021-06-14,95
CUST_04160,36,M,Chicago,2023-07-02,25
CUST_04161,35,F,Philadelphia,2023-09-14,27
CUST_04162,40,F,San Jose,2021-06-05,32
CUST_04163,31,M,Philadelphia,2023-09-25,11
CUST_04164,18,M,San Diego,2022-07-14,69
CUST_04165,29,M,Phoenix,2023-08-02,33
CUST_04166,44,M,Phoenix,2023-04-30,19
CUST_04167,31,F,San Antonio,2023-06-19,16
CUST_04168,32,M,San Jose,2022-04-07,99
CUST_04169,46,F,Phoenix,2022-07-11,11
CUST_04170,26,M,Dallas,2023-04-18,75
CUST_04171,18,M,Philadelphia,2021-09-19,74
CUST_04172,33,F,San Antonio,2023-01-04,98
CUST_04173,29,F,San Diego,2023-04-03,69
CUST_04174,23,M,Phoenix,2021-10-09,87
CUST_04175,32,M,Houston,2022-11-21,55
CUST_04176,40,F,San Diego,2023-10-13,25
CUST_04177,34,M,San Jose,2022-12-15,93
CUST_04178,38,M,Dallas,2021-04-24,77
CUST_04179,56,F,New York,2022-11-12,96
CUST_04180,30,F,Chicago,2022-09-18,34
CUST_04181,38,F,Houston,2022-06-02,12
CUST_04182,28,F,San Antonio,2023-04-27,88
CUST_04183,24,F,Philadelphia,2022-01-18,21
CUST_04184,27,F,San Jose,2023-05-15,29
CUST_04185,29,F,San Jose,2023-02-28,51
CUST_04186,39,F,New York,2022-01-31,23
CUST_04187,63,F,Houston,2021-09-06,33
CUST_04188,26,M,Philadelphia,2021-08-16,8
CUST_04189,30,M,Chicago,2023-10-11,42
CUST_04190,34,F,Los Angeles,2022-03-03,77
CUST_04191,39,F,Los Angeles,2021-08-06,69
CUST_04192,38,M,San Jose,2022-03-07,41
CUST_04193,50,F,Houston,2021-11-15,74
CUST_04194,18,M,New York,2023-11-30,63
CUST_04195,18,F,San Jose,2023-09-28,14
CUST_04196,29,F,Los Angeles,2022-11-12,88
CUST_04197,48,F,San Jose,2022-12-09,62
CUST_04198,18,M,Los Angeles,2022-12-11,75
CUST_04199,18,F,Houston,2022-06-15,46
CUST_04200,41,M,Houston,2022-09-01,67
CUST_04201,37,M,New York,2023-11-05,93
CUST_04202,21,M,San Antonio,2022-03-20,53
CUST_04203,23,F,San Antonio,2023-12-23,52
CUST_04204,23,M,San Jose,2022-01-12,94
CUST_04205,36,M,San Jose,2023-07-10,7
CUST_04206,27,F,San Jose,2023-10-09,81
CUST_04207,40,F,New York,2022-08-08,84
CUST_04208,18,F,San Diego,2021-08-19,54
CUST_04209,24,F,San Jose,2022-10-14,11
CUST_04210,21,M,San Antonio,2022-03-12,25
CUST_04211,31,F,San Antonio,2021-10-20,59
CUST_04212,28,F,Philadelphia,2023-01-27,88
CUST_04213,44,M,Houston,2022-06-01,66
CUST_04214,18,M,San Diego,2021-04-06,27
CUST_04215,35,M,Los Angeles,2021-08-06,83
CUST_04216,41,M,San Antonio,2021-04-09,58
CUST_04217,57,F,Chicago,2023-09-26,93
CUST_04218,29,F,Chicago,2021-06-29,11
CUST_04219,38,F,San Antonio,2022-07-10,55
CUST_04220,18,F,Chicago,2021-06-04,19
CUST_04221,18,M,Phoenix,2023-11-19,92
CUST_04222,45,F,San Diego,2023-05-11,39
CUST_04223,34,M,Houston,2023-05-30,85
CUST_04224,49,Other,San Antonio,2021-06-23,90
CUST_04225,18,M,San Antonio,2021-07-27,86
CUST_04226,41,F,Los Angeles,2022-01-23,70
CUST_04227,57,M,San Diego,2021-07-07,11
CUST_04228,40,M,San Jose,2022-05-31,14
CUST_04229,38,M,San Jose,2022-09-02,60
CUST_04230,35,F,Dallas,2023-03-30,36
CUST_04231,18,F,Philadelphia,2023-11-15,41
CUST_04232,51,M,Phoenix,2021-05-30,2
CUST_04233,27,F,New York,2023-10-17,57
CUST_04234,41,F,New York,2022-01-31,60
CUST_04235,18,F,Dallas,2021-05-29,20
CUST_04236,20,F,Houston,2023-03-20,22
CUST_04237,52,M,New York,2021-06-25,4
CUST_04238,30,M,San Jose,2022-06-24,56
CUST_04239,52,F,Chicago,2022-06-03,93
CUST_04240,34,F,Philadelphia,2022-02-27,58
CUST_04241,18,Other,San Diego,2023-11-29,88
CUST_04242,45,F,San Jose,2023-07-02,65
CUST_04243,27,M,Los Angeles,2021-05-25,88
CUST_04244,43,F,San Diego,2021-08-14,58
CUST_04245,35,M,New York,2023-02-13,30
CUST_04246,18,Other,Los Angeles,2023-12-16,76
CUST_04247,36,M,San Diego,2021-04-22,19
CUST_04248,61,F,San Antonio,2023-06-03,62
CUST_04249,40,F,Phoenix,2022-05-10,68
CUST_04250,34,M,San Jose,2023-08-07,79
CUST_04251,47,M,Los Angeles,2021-11-22,84
CUST_04252,37,F,Dallas,2021-09-13,44
CUST_04253,37,F,Phoenix,2022-01-02,84
CUST_04254,21,M,San Diego,2021-09-13,61
CUST_04255,37,F,Houston,2022-11-20,21
CUST_04256,47,F,Dallas,2021-05-25,10
CUST_04257,24,M,San Jose,2023-10-15,30
CUST_04258,52,M,San Antonio,2023-03-01,24
CUST_04259,33,F,Los Angeles,2023-07-19,48
CUST_04260,24,F,Chicago,2022-06-03,55
CUST_04261,46,F,Los Angeles,2023-04-30,52
CUST_04262,31,F,Phoenix,2022-05-31,38
CUST_04263,44,M,Los Angeles,2021-08-30,67
CUST_04264,31,M,Phoenix,2021-08-15,93
CUST_04265,34,M,Dallas,2022-11-29,8
CUST_04266,40,M,Los Angeles,2022-02-07,29
CUST_04267,38,F,Dallas,2021-06-27,10
CUST_04268,18,F,San Antonio,2022-06-27,69
CUST_04269,21,M,San Antonio,2023-01-27,75
CUST_04270,46,M,Phoenix,2022-12-04,68
CUST_04271,33,F,San Diego,2021-11-19,49
CUST_04272,28,F,San Antonio,2021-12-05,58
CUST_04273,18,F,Philadelphia,2023-08-11,35
CUST_04274,22,F,Los Angeles,2021-10-14,50
CUST_04275,18,F,Philadelphia,2022-01-26,40
CUST_04276,33,F,Los Angeles,2021-12-21,12
CUST_04277,27,M,New York,2023-10-13,85
CUST_04278,23,M,Dallas,2022-08-07,16
CUST_04279,34,M,Phoenix,2021-11-29,78
CUST_04280,39,F,San Jose,2021-04-09,85
CUST_04281,60,F,San Jose,2023-01-12,48
CUST_04282,18,F,Houston,2023-11-08,91
CUST_04283,48,M,San Diego,2023-09-23,1
CUST_04284,46,M,Phoenix,2022-10-11,65
CUST_04285,25,M,San Antonio,2023-05-09,22
CUST_04286,37,M,Chicago,2021-08-26,15
CUST_04287,29,F,San Diego,2023-10-16,84
CUST_04288,37,F,San Diego,2023-01-18,67
CUST_04289,53,Other,Chicago,2022-04-22,14
CUST_04290,42,F,Dallas,2021-11-05,73
CUST_04291,41,F,San Diego,2022-04-13,19
CUST_04292,29,F,New York,2021-04-29,40
CUST_04293,18,M,San Diego,2022-05-02,98
CUST_04294,32,F,Houston,2022-11-21,4
CUST_04295,49,F,Philadelphia,2021-04-14,33
CUST_04296,18,F,San Jose,2021-10-31,43
CUST_04297,22,M,Dallas,2023-02-01,37
CUST_04298,36,M,Phoenix,2023-12-02,66
CUST_04299,23,M,San Antonio,2022-03-23,27
CUST_04300,25,F,New York,2023-03-28,45
CUST_04301,29,M,Dallas,2021-10-21,81
CUST_04302,18,F,Philadelphia,2022-09-27,50
CUST_04303,23,F,Houston,2022-08-17,95
CUST_04304,43,M,Philadelphia,2023-05-13,63
CUST_04305,19,F,Phoenix,2023-01-02,6
CUST_04306,18,F,Chicago,2022-06-14,95
CUST_04307,27,M,San Antonio,2021-05-13,67
CUST_04308,43,F,Chicago,2022-12-13,67
CUST_04309,32,M,Los Angeles,2022-10-16,97
CUST_04310,29,M,Houston,2023-06-25,59
CUST_04311,35,F,San Antonio,2022-02-04,13
CUST_04312,18,F,Phoenix,2022-05-12,21
CUST_04313,40,Other,Dallas,2022-02-24,64
CUST_04314,39,F,San Jose,2022-12-08,37
CUST_04315,30,F,San Antonio,2023-10-06,80
CUST_04316,47,F,Dallas,2021-11-02,85
CUST_04317,21,F,Dallas,2022-04-08,48
CUST_04318,48,F,Los Angeles,2023-03-05,56
CUST_04319,36,M,New York,2021-10-06,44
CUST_04320,30,F,Houston,2023-04-24,13
CUST_04321,34,M,Houston,2022-01-01,4
CUST_04322,33,F,Los Angeles,2023-10-18,95
CUST_04323,49,M,Chicago,2023-10-09,73
CUST_04324,22,F,Chicago,2023-04-02,33
CUST_04325,25,M,Phoenix,2023-07-28,37
CUST_04326,47,M,New York,2022-12-08,53
CUST_04327,27,F,Dallas,2022-01-03,24
CUST_04328,45,M,San Diego,2021-10-21,89
CUST_04329,55,F,San Diego,2022-03-23,51
CUST_04330,30,M,Chicago,2023-07-28,41
CUST_04331,43,M,Los Angeles,2021-12-05,29
CUST_04332,21,M,New York,2022-11-29,59
CUST_04333,44,F,Philadelphia,2023-02-11,40
CUST_04334,37,M,San Jose,2022-12-28,51
CUST_04335,40,F,New York,2023-09-14,50
CUST_04336,27,M,Phoenix,2023-09-30,36
CUST_04337,18,M,Dallas,2023-12-27,79
CUST_04338,41,M,Dallas,2021-05-11,60
CUST_04339,18,M,Houston,2023-02-20,18
CUST_04340,31,F,San Antonio,2022-10-03,20
CUST_04341,46,F,San Antonio,2022-12-29,5
CUST_04342,37,F,Houston,2021-11-13,18
CUST_04343,58,M,Phoenix,2023-03-31,40
CUST_04344,47,M,Dallas,2023-09-19,1
CUST_04345,27,M,San Antonio,2023-08-19,19
CUST_04346,35,F,San Antonio,2023-10-04,87
CUST_04347,34,M,San Jose,2023-06-24,26
CUST_04348,18,F,San Antonio,2022-10-17,29
CUST_04349,23,M,Dallas,2022-09-29,59
CUST_04350,28,M,Phoenix,2022-06-10,63
CUST_04351,18,M,Philadelphia,2022-06-12,98
CUST_04352,35,M,Chicago,2022-07-26,83
CUST_04353,32,F,New York,2022-11-10,62
CUST_04354,18,M,Los Angeles,2023-09-18,48
CUST_04355,39,F,San Diego,2023-12-06,62
CUST_04356,43,M,New York,2023-10-02,18
CUST_04357,37,F,San Jose,2023-01-04,66
CUST_04358,31,M,San Antonio,2022-06-13,27
CUST_04359,42,F,Phoenix,2023-09-28,6
CUST_04360,43,F,Philadelphia,2022-04-30,70
CUST_04361,38,Other,San Diego,2022-04-29,59
CUST_04362,25,M,Houston,2021-10-20,6
CUST_04363,38,F,Philadelphia,2023-02-03,31
CUST_04364,49,M,Chicago,2021-07-31,94
CUST_04365,27,M,San Antonio,2022-12-03,56
CUST_04366,60,M,Los Angeles,2023-12-20,54
CUST_04367,28,M,San Diego,2023-03-09,85
CUST_04368,35,Other,San Antonio,2022-11-04,41
CUST_04369,26,M,San Diego,2022-11-30,18
CUST_04370,37,F,Los Angeles,2021-10-26,87
CUST_04371,18,F,Chicago,2023-10-07,23
CUST_04372,28,F,Houston,2021-12-20,92
CUST_04373,21,F,Dallas,2021-06-23,36
CUST_04374,36,M,Phoenix,2022-06-08,25
CUST_04375,46,F,Philadelphia,2021-06-19,7
CUST_04376,42,M,New York,2023-04-28,82
CUST_04377,18,F,Houston,2022-05-26,20
CUST_04378,59,F,Houston,2022-07-17,5
CUST_04379,38,Other,San Jose,2023-07-12,18
CUST_04380,25,M,San Diego,2022-01-30,33
CUST_04381,36,M,San Diego,2022-12-08,79
CUST_04382,37,M,San Jose,2023-07-12,35
CUST_04383,26,M,Philadelphia,2023-08-12,65
CUST_04384,37,M,San Diego,2023-04-01,63
CUST_04385,27,F,Dallas,2023-02-27,85
CUST_04386,30,M,Phoenix,2023-04-02,72
CUST_04387,26,F,New York,2022-08-15,71
CUST_04388,18,F,New York,2023-08-05,41
CUST_04389,36,F,Los Angeles,2023-10-29,50
CUST_04390,42,M,Los Angeles,2023-07-14,30
CUST_04391,41,M,Phoenix,2022-10-13,38
